Date,<12,12-15,16-17,18-24,25-39,40-49,50-64,65-74,75+
2021-07-01,0.401505305344628,10.07378169311329,3.735159034966379,12.326620334577306,21.03457354557498,13.06621337556992,21.136438669881773,10.484063070705888,7.741644970265832
2021-07-02,0.8537411958860106,15.55300150296172,4.785606931305809,13.17272271829782,22.696195443963106,13.545810862582147,18.644387469425045,6.886216956944567,3.8623169186337782
2021-07-03,0.116327677915039,8.536462312427025,3.6662678563706343,13.821515575223788,24.880428985340117,14.547158116270015,21.409482075158923,8.04981765240079,4.972539748893662
2021-07-04,0.05165371098639574,14.218080066420969,5.19674359795033,13.2401453909362,24.421430902862504,14.668069450474231,19.450949572668534,5.627719346057681,3.125207961643158
2021-07-05,0.02466686034719976,14.74913803026898,5.4891986559301875,13.213214859316674,24.55887431412424,14.50027681698834,19.200684094260296,5.359286524768268,2.904659843995812
2021-07-06,0.01649972823977017,11.158669151331626,4.452014907989751,13.537541734606725,27.365284571783523,16.26776147216399,19.897701684913425,4.8916841369671555,2.4128426120040376
2021-07-07,0.02556870704948921,9.456881325796465,3.980064275795874,12.314282679757843,22.474893496501014,14.94628604695988,23.256509202767713,9.080431285083217,4.465082980288494
2021-07-08,0.03655670641483158,14.869295267937446,5.4518815098500015,13.834392317289002,23.299968085415035,13.818435024806336,18.69759480082398,6.434560594191545,3.5573156932718253
2021-07-09,0.04411778509945275,13.826701585424232,5.111092337585537,13.5047356218261,22.941248251715432,13.632082703637996,18.807630812361744,7.862978294675516,4.269412607673991
2021-07-10,0.02582788853520969,14.212668230301,5.313913553359022,13.716004914279331,23.326422628022563,13.649690065337577,18.93428547495393,6.84788071703803,3.97330652817334
2021-07-11,0.01914895098564873,14.005890913648674,5.320971234793992,13.622911893935704,24.056653041897903,14.106858109754825,19.180981958206544,6.225498046806999,3.46108584996971
2021-07-12,0.00605329695146652,14.453410567193924,5.246811542240372,13.567766659371667,25.10814447822908,15.130914187531138,19.10886156109872,4.953925097434799,2.424112609948826
2021-07-13,0.02932277713356524,13.353192850573794,5.098164660722141,14.358830820904474,25.10362936009703,15.156543644288057,19.289722366614686,5.122156023831421,2.488437495834833
2021-07-14,0.03225649980597594,9.129559565386108,3.764551804423749,11.217986030267753,20.85200814901048,13.511350407450523,19.641540551028328,12.424088086922778,9.426658905704308
2021-07-15,0.03001496799061637,13.808465010840932,5.476941790708787,14.121647505795654,23.580311760733313,13.852697595248156,18.736053900563572,6.623434581192463,3.7704328869265065
2021-07-16,0.0414546677564812,14.283088450964213,5.41726469587526,14.928764455359971,23.762519505203343,13.317116475883942,17.9893703974564,6.54514452426858,3.715276827231806
2021-07-17,0.03314019370977743,13.251801329883902,4.992766172770876,13.150242671741037,22.65862749709578,13.850819239842352,19.51458524869399,7.420196275469842,5.127821370792442
2021-07-18,0.02807993113511971,14.103490657668813,5.249566142047626,13.629814442291138,23.64790528316999,14.314320304552172,19.28907138286756,6.236966999176015,3.5007848570915634
2021-07-19,0.0101814060964489,13.843613602358545,5.063700188577347,13.74489823020602,24.807659958743173,15.024214039716338,19.566449168223382,5.285920443378102,2.65336296270064
2021-07-20,0.01086813075913893,16.876654478834315,6.46188003136232,11.316829300480528,23.33853451019663,15.77819697710706,19.72720991794561,5.219807944603585,1.2700187087108068
2021-07-21,0.02975659108492531,13.45550539444487,5.175521377985224,13.684206051640436,23.236496884059815,14.299742392940038,19.849346630278607,6.63954565936355,3.629879018202532
